customer_id,first_name,last_name,email,phone,address,city,state,country,zip_code,registration_date,customer_segment,acquisition_channel
C000723,Kyle,Morris,anna85@example.org,(906)615-2851,"7241 Adams Tunnel, Meyerfort, MP 47355",North Michael,Louisiana,Korea,69565,2024-11-06,Basic,Social Media
C000724,Kevin,Mclean,bwest@example.org,(894)356-9113x265,"34536 Murphy Grove, Thompsonhaven, KY 63487",Johnside,Texas,Northern Mariana Islands,82324,2024-01-29,Standard,Referral
C000725,Robert,Ramirez,smoran@example.org,001-760-641-6129x149,"67790 Emily Squares Apt. 099, Port Jonathan, WA 66837",Laurenton,South Carolina,Western Sahara,30219,2024-07-04,Basic,Social Media
C000726,Rebecca,Shields,christopher93@example.com,001-735-839-4226x15022,"583 Megan Plains Suite 904, Angelaport, NV 37437",New Davidfort,California,Belarus,74640,2024-05-26,Standard,Referral
C000727,Stacey,Brewer,qwright@example.net,(948)225-3546x714,"51611 Joseph Rapid, North Madisonchester, OK 37887",East Lucastown,Oklahoma,Sierra Leone,45563,2024-12-14,Basic,Email
C000728,Christian,Ellis,fisherdiane@example.com,001-762-958-4901x348,"1076 Angela Ramp Suite 476, Chelseatown, GA 62673",Andersonville,Vermont,United States Virgin Islands,63147,2024-05-01,Premium,Organic
C000729,Randall,Tanner,vanessa38@example.org,+1-512-465-1733x0702,"573 Janet Lock Apt. 442, Dannyland, CO 34719",Elizabethburgh,Michigan,Equatorial Guinea,87439,2024-02-21,Basic,Referral
C000730,Jonathan,Thomas,jessica58@example.com,357.204.2972x830,"660 Young Underpass, Danielfurt, MD 81343",Jamesburgh,North Carolina,Namibia,82457,2025-07-14,Basic,Paid Search
C000731,Zachary,Wilson,jessicaestrada@example.net,475-884-1197,"597 Stevens Bridge Suite 199, New Ralph, CO 39124",Taylormouth,New Hampshire,Aruba,11583,2024-07-27,Standard,Email
C000732,David,Mcdonald,michellehernandez@example.org,+1-812-224-8397x93080,"157 Anderson Trafficway, Candicemouth, OK 65854",South Christopherfurt,Alaska,Martinique,14438,2025-07-06,Premium,Email
C000733,Donna,Perez,bbrown@example.org,736.408.7132x13332,"6347 Ward Islands, East Richardfort, AR 81263",South Amandaberg,Louisiana,Cyprus,63039,2024-09-13,Standard,Email
C000734,Jimmy,Edwards,johnstonjenna@example.com,001-444-369-6605x7454,"986 Humphrey Brooks Apt. 715, Morganmouth, MT 58770",Kaylastad,Alabama,Wallis and Futuna,58000,2025-05-11,Standard,Email
C000735,Carla,Johnson,coxcarlos@example.org,(200)377-4579x63936,"719 Thomas Tunnel Apt. 242, Meyerburgh, FL 69631",West Stephanieland,West Virginia,Indonesia,55722,2025-07-21,Basic,Organic
C000736,Mark,Gomez,newmantara@example.com,758-291-4531x880,"96216 Ivan Mountains, Willisland, NC 11019",Gregoryberg,California,Uruguay,24334,2024-03-08,Standard,Email
C000737,Amanda,Warren,lawsonmelanie@example.com,001-767-594-4838x157,"48289 Wesley Rest Suite 850, Robertchester, MD 21698",Cruzbury,Wisconsin,Niue,55043,2024-06-29,Standard,Social Media
C000738,Darius,Padilla,ryanlarson@example.org,804-206-9956,"USS Hayden, FPO AE 59395",Lake Karenberg,Washington,Afghanistan,20420,2024-06-01,Standard,Paid Search
C000739,Brent,Weber,gonzalesjeremy@example.org,(746)879-4769x5478,"2727 Michelle Loaf, Hunterside, PA 46015",East Anthonystad,Kentucky,Estonia,86751,2024-01-09,Basic,Email
C000740,Cheryl,Jordan,cperez@example.net,+1-831-637-4902x268,"964 Torres Manors Apt. 302, South Meganside, ID 54003",Rogersside,Alabama,Saint Vincent and the Grenadines,82914,2024-06-29,Premium,Organic
C000741,Joshua,Roberts,kmccoy@example.net,(778)215-8686x47801,"654 James Branch Apt. 212, Turnermouth, KS 53876",Andreafort,Texas,Saint Vincent and the Grenadines,32986,2025-05-10,Premium,Organic
C000742,Michelle,Reynolds,gmartinez@example.com,001-295-270-6563x0655,"2284 Steven Pass, Hatfieldberg, AK 37721",North Jennifer,Kansas,Martinique,36369,2024-07-28,Standard,Organic
C000743,Donna,Cannon,ginaatkinson@example.org,+1-603-641-3627x8738,"15565 Ricky Valleys Suite 550, Guystad, AZ 08531",Thomasfurt,South Carolina,Sweden,81329,2023-09-18,Basic,Social Media
C000744,Lisa,Jackson,sarah75@example.net,222.655.9722,"519 Thompson Passage, Port Mark, TX 82851",Woodsburgh,Vermont,France,25359,2024-11-22,Premium,Referral
C000745,David,Martinez,cheyenneholland@example.org,8184514670,"97486 Erika Village Suite 882, Briannabury, WA 57164",New Christine,Michigan,Greece,05203,2023-12-17,Premium,Referral
C000746,Joshua,Roberson,jasonrojas@example.net,001-730-497-7376,"219 Margaret Ridges Suite 419, East April, KY 96144",Lake Danielbury,Maryland,Venezuela,34786,2024-10-23,Basic,Referral
C000747,Jonathan,Smith,pfisher@example.net,748.715.0633x088,"299 Long Camp, Sparksland, KY 55542",Sherrymouth,New Hampshire,Switzerland,53340,2024-11-05,Standard,Organic
C000748,Claudia,Chase,brewerkaren@example.net,381.326.6319,"7160 Taylor Locks Suite 495, Kimstad, SD 17268",Averychester,Kansas,Korea,43318,2024-10-13,Standard,Social Media
C000749,Matthew,Pacheco,christian03@example.net,6945500467,"630 Wolfe Canyon Apt. 063, East Michellemouth, MD 53414",Melissatown,Kentucky,Saudi Arabia,56237,2024-01-23,Basic,Email
C000750,Jose,Pope,qhuber@example.com,541-519-4982,"123 Mark Isle, East Davidport, MA 56737",Guzmanmouth,Florida,Hungary,77889,2025-04-27,Basic,Organic
C000751,Krystal,Bryant,gsmith@example.com,649-836-7558x889,"24989 Richard Haven Apt. 319, Grahamport, OK 97916",West Monicaborough,New Mexico,Cocos (Keeling) Islands,57633,2025-04-12,Standard,Referral
C000752,John,Fox,kellilee@example.net,5538494626,"505 Clark Prairie, West Heidiside, AZ 35425",Brettstad,Nebraska,Algeria,91366,2024-10-23,Standard,Social Media
C000753,Jeff,Decker,katherine02@example.org,(950)240-5313x85769,"Unit 9004 Box 0551, DPO AE 78765",Lake Nathanview,Tennessee,Romania,34774,2024-03-07,Premium,Referral
C000754,Justin,Evans,meyerbilly@example.net,826.623.3873x5451,"5013 Bates Ville, Nguyenberg, MN 82050",South Lucasstad,Ohio,Gambia,42602,2023-12-19,Basic,Paid Search
C000755,Marie,Hartman,dannyharris@example.net,(436)407-5165x15647,"1468 Jackson Brook, North Ruthchester, OH 91051",Kellystad,Maryland,Panama,57359,2025-07-18,Premium,Email
C000756,Jennifer,Brown,nicole02@example.net,560.256.1173,"478 Meghan Common Suite 921, Lake Williamtown, IL 04108",North Marissaburgh,Arizona,Saint Pierre and Miquelon,12436,2025-01-30,Premium,Organic
C000757,Joseph,Morris,james89@example.net,+1-851-383-5162x7843,"7523 King Avenue Suite 078, East Tanner, VT 31459",Jeffreymouth,Nebraska,Australia,93021,2025-01-24,Standard,Referral
C000758,Jessica,Brock,ginasmith@example.org,(282)542-5537,"Unit 9950 Box 0449, DPO AP 28807",Lake Johnville,Delaware,Senegal,87367,2024-08-30,Standard,Organic
C000759,George,Anthony,natalie38@example.net,980-801-5137,"20381 Brian Points, Solomonburgh, PW 13952",Wilsonfort,Oregon,Australia,71308,2024-02-20,Standard,Referral
C000760,Melissa,Lawson,christopher35@example.com,001-540-424-6151x82830,"9522 Jessica Grove Suite 699, Katherineville, OH 42094",North Steven,West Virginia,Germany,54303,2024-05-23,Premium,Email
C000761,Alex,Hunt,mistydillon@example.net,569-725-0115x720,"71279 Williams Heights Suite 284, East Ashleyview, NV 23396",Crystalmouth,Hawaii,Russian Federation,47971,2025-03-16,Basic,Referral
C000762,Lauren,Neal,wheelereric@example.org,644.276.2147,"454 Amy Burg, East Jason, IA 40752",Lake Jayhaven,Michigan,Syrian Arab Republic,22145,2023-08-25,Basic,Referral
C000763,Nicole,Henry,brandon06@example.org,(608)544-7292x701,"PSC 2368, Box 0286, APO AP 03089",East Christineshire,Idaho,Monaco,85124,2025-08-03,Premium,Referral
C000764,John,Fleming,darlene69@example.com,+1-554-589-1895x911,"75392 Monica Shore Apt. 872, West Alexandriaville, TN 77990",Myersburgh,Arkansas,Syrian Arab Republic,27677,2025-02-28,Basic,Social Media
C000765,Patty,Hernandez,john53@example.org,+1-318-870-6787,"295 Odonnell Island Apt. 436, Shaneville, GU 67310",Port Robertchester,Indiana,Uganda,69668,2023-08-17,Premium,Paid Search
C000766,Lori,Walker,adamsdonna@example.com,001-371-557-5734x15346,"81750 Albert Rapid Apt. 421, Kristenmouth, CT 84673",Garyland,Maine,Burkina Faso,17819,2024-12-16,Standard,Social Media
C000767,Kimberly,Wong,johnny82@example.org,(381)928-1791,"5178 Gina Loaf Apt. 723, Robertview, ID 21861",South Michaelfurt,Arizona,Syrian Arab Republic,82697,2023-10-05,Standard,Social Media
C000768,Elizabeth,Jones,dwebster@example.com,3438581821,"31559 Black Brook Apt. 031, West Kathrynmouth, MO 77402",Vaughanstad,Florida,Hong Kong,90877,2024-10-23,Premium,Paid Search
C000769,Anthony,Krueger,hmorris@example.net,423-247-0942,"77219 Washington Viaduct, North Anne, MD 04096",Dianachester,Iowa,Lebanon,82620,2023-11-25,Premium,Referral
C000770,Jacob,Nichols,qmason@example.org,+1-836-512-6687x7259,"31682 Ryan Plain Apt. 612, West Eric, MT 24654",Rodriguezmouth,Nebraska,Reunion,39596,2023-12-02,Basic,Email
C000771,Oscar,Sanchez,kimberly88@example.org,298.325.7353,"32645 Rodriguez Rapid, New Barbara, MT 65997",South Anthonyburgh,Kentucky,Solomon Islands,14444,2024-10-08,Premium,Paid Search
C000772,Christopher,Wall,jorge10@example.org,6099209058,"211 Jerry Curve, Wellstown, MI 87789",Bartlettberg,Colorado,South Georgia and the South Sandwich Islands,37182,2025-01-26,Basic,Organic
C000773,Samuel,Jones,jeffrey54@example.com,+1-461-292-1919x857,"PSC 9173, Box 6769, APO AA 97550",Kathleenfort,Louisiana,Cocos (Keeling) Islands,98880,2024-12-15,Premium,Referral
C000774,Nicholas,Williams,angelaallen@example.org,836.950.0527x70825,"PSC 9088, Box 1374, APO AE 94281",Lake Pamela,Arizona,Kiribati,16269,2024-08-18,Premium,Email
C000775,Erica,Evans,ndean@example.net,+1-244-859-1589x458,"6272 Preston Springs, Lake Timothyberg, DC 09227",North Kristin,North Carolina,Tunisia,85008,2023-08-15,Standard,Email
C000776,Brian,Dean,calvinalvarez@example.org,(416)350-7240,"PSC 6566, Box 6944, APO AE 52799",Reyesmouth,Georgia,Guinea-Bissau,67015,2024-01-23,Standard,Paid Search
C000777,Deborah,Boone,deborahhenry@example.com,236-695-1315x0622,"0595 Glover Lodge, Reedshire, SC 40452",East Gina,Iowa,Mongolia,16793,2024-01-29,Standard,Social Media
C000778,Jill,Boyd,emilyclarke@example.org,001-392-694-6599x544,"93512 Herrera Loaf, East Andrea, NH 11946",Silvabury,Ohio,Czech Republic,94838,2024-03-06,Basic,Social Media
C000779,Justin,Rodriguez,randolphamanda@example.net,(349)420-1674,"149 Christopher Harbors Suite 849, Porterfurt, CA 54144",Diazmouth,Iowa,Korea,55090,2024-09-24,Basic,Referral
C000780,David,Williams,alexandra33@example.com,954.516.4171x6138,"49649 Singh Lodge, Stephenshire, RI 01859",East Jason,South Dakota,Algeria,86015,2025-05-01,Premium,Organic
C000781,Joseph,Chen,fmartinez@example.com,+1-329-741-0838x541,"628 Cathy Trail Apt. 894, Paulashire, AL 26952",South Diamond,Minnesota,Samoa,13007,2025-06-05,Premium,Paid Search
C000782,Tina,Murphy,jesusfernandez@example.net,(948)864-8341,"9921 Payne Stravenue Suite 611, Lake Johnathanchester, PA 13916",Vincentmouth,South Carolina,Guadeloupe,37243,2024-07-22,Basic,Organic
C000783,Anthony,Greene,samantha05@example.net,246-351-1785x10328,"307 Sabrina Summit, Port Paula, OH 76990",Kyleland,Rhode Island,Brunei Darussalam,43676,2023-09-17,Basic,Organic
C000784,Wendy,Marshall,jenkinsjames@example.net,4964720904,"Unit 2105 Box 1926, DPO AE 43449",East Michele,North Carolina,Holy See (Vatican City State),92994,2023-11-12,Standard,Email
C000785,Danielle,Wright,jeffreykeller@example.net,358.466.5115,"568 Diana Point Apt. 755, South Michaelmouth, NE 10431",West Andrewland,Tennessee,Saint Helena,57614,2023-08-23,Basic,Email
C000786,Anthony,Brown,kristinadecker@example.com,001-536-881-0954x8375,"86144 Kevin Canyon, Huberburgh, TN 61941",Sullivanburgh,Georgia,United States Virgin Islands,72528,2024-04-14,Standard,Referral
C000787,Kristen,Carter,linda38@example.org,+1-446-451-8746x337,"039 Wilson Valley, Jamiehaven, VT 12720",Murphyton,New Jersey,Eritrea,96575,2025-06-13,Standard,Email
C000788,Jessica,Jones,jefferycastro@example.org,(858)651-5706,"687 Flores Knoll Suite 719, North Andreaton, SD 19740",Porterstad,Oklahoma,Poland,96825,2023-08-23,Standard,Paid Search
C000789,Sue,May,timothy10@example.org,535.288.4134,"606 Gregory Prairie Apt. 095, New Frankland, RI 19618",Smithfort,North Dakota,United States of America,96161,2024-10-15,Basic,Organic
C000790,Lisa,Hernandez,micheleblake@example.org,366-618-1369x221,"99524 Torres Squares Apt. 898, South Mark, NY 66697",Mccormicktown,Iowa,Pakistan,93822,2023-08-24,Standard,Email
C000791,Lisa,Bennett,brockrobin@example.com,+1-338-395-6313x9656,"141 Page Pines Suite 705, New Alexandra, UT 51857",South Michael,Michigan,Norfolk Island,15725,2024-07-04,Premium,Social Media
C000792,Paula,Anderson,veronica68@example.net,(963)994-5033x235,"589 Jonathan Loaf, Huertaborough, KY 30134",Port Stephenchester,Maine,Egypt,58101,2024-10-27,Basic,Referral
C000793,Paige,Tanner,diana29@example.org,(286)447-7680,"41714 Andres Street, Haydenfurt, WI 92446",Sydneyville,Ohio,Saint Lucia,50546,2025-01-26,Standard,Referral
C000794,Michael,Li,kennethharris@example.org,001-619-599-0145,"2320 Courtney Inlet Suite 597, North Elizabeth, MD 67444",New Meaganmouth,Alaska,Cameroon,33890,2024-10-13,Basic,Social Media
C000795,Crystal,Flynn,jon89@example.net,(273)991-2853,"330 Avila Freeway Suite 079, Gregoryland, NC 42086",Port Dale,Colorado,Iceland,02610,2025-06-23,Premium,Paid Search
C000796,Robert,Wood,emily92@example.net,001-693-809-9187,"016 Patrick Flat, East Nicolestad, GU 40867",New Emily,New Hampshire,Micronesia,68611,2025-05-28,Standard,Referral
C000797,Travis,Johnson,hardyangelica@example.net,3233475437,"865 Keller Ville Apt. 934, Davisberg, GA 11487",Feliciabury,Maine,Latvia,61597,2023-10-03,Premium,Organic
C000798,Karen,Zuniga,yprice@example.org,929-781-0402,"PSC 4751, Box 0987, APO AP 13236",Ryanton,North Carolina,Belize,85444,2024-08-02,Premium,Social Media
C000799,John,Hancock,keith87@example.com,544.868.6005,"USNS Jennings, FPO AP 18360",Hortonport,Nebraska,Serbia,01911,2023-10-05,Premium,Paid Search
C000800,Jeremy,Davis,goodwinkristina@example.net,869-786-8304,"8155 Alyssa Rapids, Stephaniemouth, WA 40752",East Aaronburgh,Massachusetts,Korea,25519,2024-03-31,Standard,Social Media
C000801,Sarah,Hansen,xlarson@example.com,446-330-1113,"Unit 1752 Box 3508, DPO AA 92916",Dorothyfurt,Pennsylvania,Swaziland,93380,2023-11-28,Standard,Organic
C000802,Christy,Thomas,whoward@example.com,442.923.5206x366,"4279 Anderson Causeway, New Leslie, AZ 15303",Lake Antonio,Alaska,Mauritius,53360,2024-03-25,Premium,Email
C000803,Rebecca,Baker,gwhite@example.org,(753)564-7050,"8216 Walters Valleys, Port Francis, RI 05352",East Daniel,Wyoming,Svalbard & Jan Mayen Islands,59732,2024-04-25,Basic,Email
C000804,Andrea,Thomas,ricedebbie@example.org,(236)421-0957x958,"69999 Lisa Course, Russellmouth, WA 51207",Lauraland,Mississippi,Macao,25808,2024-01-26,Premium,Paid Search
C000805,Gordon,Davis,fblevins@example.net,229-693-3658,"38867 Lara Harbors, South Elizabeth, MN 86037",New Michael,Utah,New Zealand,87068,2024-11-03,Standard,Referral
C000806,Gregory,Baker,jonathan26@example.net,6357675920,"8064 Adams Lakes Apt. 514, Martinville, CA 35234",Browningfurt,Oregon,Azerbaijan,41460,2023-08-27,Basic,Paid Search
C000807,Michael,Nolan,kellyreyes@example.org,2244023269,"687 James Cape Apt. 874, Johnhaven, TX 81898",Hallton,South Dakota,United States Virgin Islands,13507,2024-09-28,Basic,Referral
C000808,Richard,White,hannahburgess@example.org,+1-418-546-3926,"034 Nathan Prairie, North Michaelland, NV 52075",New Matthew,New Jersey,Mongolia,66186,2025-05-19,Basic,Social Media
C000809,Lee,Hicks,dandrews@example.com,001-853-822-3017x43280,"98592 Stevenson Walk, Jessicaberg, TX 53703",North Ryanton,New Hampshire,Panama,14293,2025-07-12,Premium,Email
C000810,Jason,Ruiz,yvonnecain@example.com,(478)771-2521,"335 Hall Ferry Suite 317, Susanburgh, MT 53331",South Alexiston,South Carolina,Guinea-Bissau,06873,2024-11-12,Basic,Organic
C000811,Kristina,Choi,robertrobinson@example.net,4225266267,"59027 Helen Key, North Susanport, PR 33468",North Michaelburgh,New Mexico,Syrian Arab Republic,36530,2024-03-11,Standard,Organic
C000812,Richard,Manning,mgibbs@example.org,(926)469-4555x14674,"90134 Martinez Rest Suite 259, Williamsview, MI 24811",North Sonyafort,Arkansas,Haiti,39841,2024-04-23,Standard,Organic
C000813,Alan,Burke,ycampbell@example.org,207-683-2483x8270,"09175 Walter Mill, Port Jamieberg, VI 54550",East Amanda,Maine,Aruba,75432,2024-10-26,Standard,Referral
C000814,Eric,Jacobs,michaelbaker@example.net,511-515-2210,"85929 Nathan Trafficway Apt. 941, Tammymouth, DE 17973",Brittneymouth,Maryland,Gambia,54936,2025-03-15,Standard,Referral
C000815,Crystal,Martinez,chandavid@example.com,+1-750-631-1456,"72572 Smith Fort Apt. 649, West Matthew, SD 52388",Danielport,New Jersey,Djibouti,38513,2024-12-03,Standard,Email
C000816,Franklin,Parsons,joseph96@example.com,688-251-3568x4861,"155 Ricardo Forks Suite 861, Lake Jacquelineberg, WY 41011",New Beth,New Hampshire,Bermuda,95883,2024-09-27,Standard,Organic
C000817,Jorge,Dillon,hallmelissa@example.org,(695)968-0786x915,"66347 Johnson Lake Suite 477, North Breannabury, GA 10191",West Tyler,New Jersey,Congo,69505,2025-04-16,Standard,Organic
C000818,Eric,Henderson,thomasanthony@example.org,617-322-3304x7747,"15222 Nelson Springs Apt. 569, West Deborahmouth, UT 47327",Bondland,Wisconsin,South Georgia and the South Sandwich Islands,55983,2025-03-07,Standard,Paid Search
C000819,Heather,Leach,andrew07@example.com,(706)492-9075x51131,"99044 James Camp Suite 009, East Anthonyview, WV 48027",New Alejandro,Oregon,Fiji,17902,2025-01-17,Basic,Email
C000820,Emily,Jones,ymiller@example.com,(596)634-2659x60022,"0010 Donna Walks, Lopeztown, ID 94431",East Anthonyshire,South Dakota,Belarus,26897,2024-08-17,Basic,Social Media
C000821,Amber,Moss,johnnywalton@example.org,580.893.7217x9689,"726 Kimberly Pike Suite 931, Lake Holly, RI 11837",Robertland,Idaho,Senegal,54443,2023-09-10,Premium,Email
C000822,Lydia,Hall,owensmichael@example.com,3423553340,"98522 Patricia Stravenue, North Emily, AS 95041",Robinsonville,Kentucky,Jamaica,88946,2023-10-25,Premium,Paid Search
C000823,Steven,Haynes,mark50@example.com,796-887-1172x6814,"1909 Vaughn Turnpike, Mcdowellfort, OH 44016",Bruceland,California,Suriname,84062,2024-12-08,Standard,Referral
C000824,Ann,Rodriguez,rosekristen@example.org,001-399-571-3551x02987,"2365 Wilson Pine, Ronaldside, MO 13763",South Ashleychester,Vermont,Jamaica,92631,2023-12-18,Standard,Referral
C000825,Anna,Gonzalez,ltucker@example.com,(301)668-4789x696,"9856 Sandra Divide, New Sandra, OH 21968",Heatherbury,New Mexico,Serbia,31306,2024-02-12,Premium,Email
C000826,Wayne,King,cynthia61@example.com,(264)544-8542,"609 Thompson Vista, New Brandonchester, KY 80643",South David,Arkansas,Uruguay,53146,2023-11-04,Standard,Social Media
C000827,Pamela,Green,wheelerbrittany@example.net,949.371.3538x300,"17996 Leon Parkways Apt. 845, Aprilchester, VI 33914",Alexaport,Oregon,Albania,65881,2024-03-05,Premium,Social Media
C000828,Mason,Graves,sarahhernandez@example.net,(788)824-2924x500,"4471 Katherine Haven, North Anthonyburgh, PW 78526",Woodtown,New Hampshire,Ireland,93815,2025-03-20,Premium,Organic
C000829,Nancy,Short,tthomas@example.net,315.922.3899x300,"8917 Emily Key Suite 374, Port Michellehaven, ND 86909",Brucefort,New Hampshire,Saint Martin,44625,2023-11-25,Basic,Organic
C000830,Monica,Jackson,qgarcia@example.net,787-456-3978x6874,"574 Butler Throughway Suite 568, Lake Jennytown, MH 50955",Chloeview,North Carolina,Bangladesh,82842,2024-01-19,Basic,Referral
C000831,Kathleen,Lowery,hensleyangie@example.com,592-802-9423x573,"7816 Joshua Walks, New Paul, AK 89419",New Jordanland,Wyoming,Cape Verde,06339,2024-10-22,Premium,Social Media
C000832,Amanda,Hughes,bakercraig@example.com,001-819-514-3953x506,"47239 Scott Fords, South Josephfort, PR 35298",Harringtonport,West Virginia,Slovakia (Slovak Republic),16813,2024-04-05,Standard,Paid Search
C000833,Nicholas,Scott,dixonjonathan@example.org,001-283-657-0142x656,"475 Bailey Divide Suite 434, East Jeremy, NM 87150",South Kellyport,Idaho,French Polynesia,36622,2025-03-18,Premium,Organic
C000834,Laura,Martinez,amoreno@example.com,001-775-508-0540x41028,"78891 Johnson Tunnel Suite 779, Sharonport, NC 99061",South Sarah,Washington,Svalbard & Jan Mayen Islands,31857,2024-12-16,Premium,Social Media
C000835,James,Vaughan,vanessa94@example.org,+1-988-254-9864x24061,"39297 Edwards Knolls, South Mathewtown, AL 21074",Kellyton,Nevada,Bhutan,38193,2023-12-19,Premium,Paid Search
C000836,Robert,Diaz,zfuentes@example.org,(750)840-5752x57157,"84871 Barbara Shore, Contrerastown, WV 96478",North Collin,Rhode Island,Wallis and Futuna,69396,2025-02-11,Basic,Paid Search
C000837,Tracy,Clarke,lindsayreid@example.com,829-638-8711x862,"4709 Duran Island, Rogerfurt, MI 44440",Hoffmanland,Washington,Kyrgyz Republic,63233,2025-08-06,Basic,Organic
C000838,Luis,Oconnell,mcneiladrian@example.net,948-650-1116,"25893 Tiffany Skyway Suite 310, Cunninghammouth, SD 11769",Kathrynville,Indiana,Greece,32015,2024-02-24,Premium,Email
C000839,Kristin,Welch,phillip02@example.net,647-979-3741,"Unit 9477 Box 9156, DPO AE 83279",Brownfort,Indiana,Cape Verde,84232,2024-12-26,Standard,Referral
C000840,Richard,Stephens,osmith@example.com,(544)729-6208,"549 Freeman Burgs, Seanbury, AS 46333",Brandonmouth,Tennessee,Iraq,67746,2025-01-22,Basic,Email
C000841,Kayla,Bell,chrishuffman@example.net,+1-691-453-8444,"8727 Amy Stream Apt. 308, West Brianna, ME 75678",West Christopherburgh,Illinois,Maldives,68510,2025-04-21,Basic,Referral
C000842,Linda,Briggs,salinasvictor@example.com,901.950.9036,"286 Brittney Radial, South Matthewview, WY 47139",Mariaberg,Kansas,Turkey,91926,2024-06-10,Basic,Referral
C000843,Jennifer,Elliott,ericawyatt@example.com,+1-393-863-2985x605,"257 Bowers Fork, Youngfort, ME 55979",Carpentertown,Connecticut,Denmark,02555,2024-09-03,Standard,Social Media
C000844,Alicia,Thomas,nicholas80@example.net,759.601.3300x88886,"8774 Jaclyn Summit, Davidberg, SC 78775",New Judy,Colorado,Wallis and Futuna,99504,2024-09-06,Premium,Email
C000845,Kenneth,Peterson,cookshelley@example.org,887-939-0505x64173,"435 Tonya Highway Suite 337, North Christopherburgh, VI 30235",North Garyfurt,Illinois,Jersey,22796,2025-03-30,Premium,Email
C000846,Paul,Waters,craigbond@example.com,+1-461-283-6694,"PSC 1753, Box 4433, APO AP 34962",New Paulhaven,Ohio,Israel,48095,2025-01-30,Standard,Social Media
C000847,Kelsey,Glenn,ghall@example.net,286-600-7292x050,"7538 Richard Inlet Suite 553, Laurenside, MD 92204",Davidchester,Indiana,Russian Federation,94502,2023-09-28,Standard,Referral
C000848,Richard,Wilson,lauren70@example.org,2974885037,"66984 Gordon Meadow, New Sabrinahaven, PR 17068",Port Megantown,New Jersey,Georgia,76450,2023-11-05,Premium,Social Media
C000849,Katherine,Sanchez,whitemark@example.org,824-434-8328x57409,"20221 Jamie Valleys Apt. 895, Nancyberg, MD 82687",East Kimberlyport,Tennessee,Guinea-Bissau,90413,2025-05-09,Basic,Organic
C000850,Kimberly,Kennedy,mackenzie46@example.org,6339207329,"0421 Hall Forest Apt. 894, Levyfort, DC 73775",Alyssabury,Hawaii,Benin,30366,2024-09-16,Standard,Email
C000851,Jon,Graves,nsanders@example.net,203.416.4438x40358,"53265 Bradley Heights, East Patriciabury, GA 78258",Shortside,Nebraska,Cape Verde,78480,2024-06-10,Standard,Organic
C000852,Timothy,Green,jonathanwaller@example.org,001-634-527-3625x89509,"0565 Thompson Island Apt. 965, North Spencerport, VT 75525",North Melissafort,Massachusetts,Burundi,43142,2024-11-11,Premium,Social Media
C000853,Randy,Rich,nguyenkari@example.org,494-743-3194,"16945 Cory Loaf Suite 097, Port Nicole, NM 63425",Pattonberg,Alaska,Pitcairn Islands,33398,2024-08-07,Standard,Organic
C000854,Aimee,Carrillo,lynchmichael@example.com,+1-593-578-0353x081,"63451 Margaret Inlet, Lake Aaronmouth, IL 35598",West Saraland,Arkansas,Nigeria,51116,2025-06-22,Basic,Organic
C000855,Deborah,Roberts,skinnerwilliam@example.net,(720)732-7836x9002,"286 Anthony Shore, North Melinda, NE 24280",Hortonport,Illinois,Wallis and Futuna,43238,2025-02-08,Basic,Referral
C000856,Laura,Fitzgerald,moracassandra@example.net,279.929.1746x2053,"97006 Mcguire Passage Apt. 316, Michellebury, ID 72658",South Catherine,Connecticut,Seychelles,92478,2023-11-04,Basic,Email
C000857,Trevor,Smith,branchjason@example.net,690-727-8824x570,"11006 Misty Union Apt. 289, South Kim, NM 14053",East Kathleenstad,Utah,Swaziland,06710,2024-11-23,Standard,Referral
C000858,William,Hess,sheilabaker@example.com,936.752.7528x07640,"392 Matthew Grove Apt. 501, Brownview, WI 90512",West Bradleychester,Illinois,Palestinian Territory,04810,2023-09-26,Basic,Organic
C000859,Michael,Williamson,robertkelly@example.com,413-719-0975x1335,"1590 Sean Glens Suite 787, Wardstad, VT 13579",Ericaborough,New York,Thailand,52317,2024-10-21,Standard,Referral
C000860,Anna,Peterson,davidwagner@example.org,455.274.6942x131,"728 Timothy Extension Suite 891, Goodmanton, HI 17716",Lake Garyside,Delaware,Canada,77063,2023-08-28,Basic,Paid Search
C000861,John,Gaines,jordan82@example.org,928-284-8517x9460,"1574 Rice Fords, Michaelfort, AL 28115",Port Brettborough,Connecticut,Grenada,17790,2023-09-28,Standard,Referral
C000862,Robert,Myers,jennahanson@example.com,(405)523-7391x858,"944 Casey Road Apt. 697, Kristinmouth, MN 56335",Thomaston,New York,Samoa,62544,2025-03-25,Standard,Referral
C000863,Christine,Rios,richardrodriguez@example.com,001-248-541-6098x2311,"13534 James Glen Suite 750, Justinmouth, MT 44931",Anthonyburgh,Rhode Island,Anguilla,78607,2024-03-01,Premium,Organic
C000864,Eric,Richards,parsonssheila@example.com,616.213.9582x19645,"43782 Lorraine Wells Apt. 158, Mccoyburgh, MN 76614",East Charles,Maryland,Congo,69036,2024-05-26,Standard,Organic
C000865,Andrea,Romero,gilesstephanie@example.org,+1-897-971-1926x797,"9755 Monica Loop Apt. 560, Boydland, OH 88532",Port Jeff,Arizona,United States Virgin Islands,45850,2023-09-20,Standard,Organic
